id_en	text_fr	id	location
en_748	["-Appelle moi un taxi. -Ça roule, t'es un taxi", 'Appelle moi un taxi. - Enchanté, un taxi.', "Appelle moi un taxi. - D'accord : tu es un taxi.", 'Appelle moi un taxi. - D\\'accord, tu es "un taxi" maintenant / D\\'accord, moi Tarzan, toi un taxi.', 'Appelle-moi un taxi. OK, taxi.', "Tu peux m'appeler l'ascenseur ? - Ok, L'ascenseur.", '" Tu peux m\\'appeler un taxi ? " - " Euh, d\\'accord, tu es un taxi ?! "', "Appelle-moi un taxi - d'accord, tu es un taxi.", 'Appelez-moi le taxi. - Très bien... TAXIIIIIIII !', 'Appelez moi un taxi -- OK vous êtes Un-taxi.', 'Appelle-moi un taxi. - OK, "Un Taxi".', '– Appelez moi un taxi. – Bien, monsieur Untaxi', "Appelle-moi un taxi. - Ok, t'es un taxi.", 'Appelle-moi un taxi. - OK, taxi.', 'Appelle-moi le chauffeur ! - Ok le chauffeur !']	['fr_14287', 'fr_6471', 'fr_7703']	["m'appeler", 'appelle moi', 'appelle moi']
en_7488	["Dans La Guerre des Mondes, les humains ont survécu à l'attaque grâce à leur droit inaliénable à la vie.", "Dans la guerre du monde, les humains ont survécu à l'attaque en raison de leur droit inaliénable à la vie."]	[]	[]
en_7489	['"\\xa0Tu es homosexuel ?\\xa0", demanda Tom gaiement.', '"Etes-vous homosexuel ?" s\\'enquit Tom d\\'un ton gai.', '“Es-tu homosexuel?", demanda Tom, tout gai.', '" Êtes-vous homosexuel ? " s\\'enquit Toto gaiement.', '"Es-tu homosexuel? ?" demanda Tom, gaiement.', '"Tu es homosexuel ?", demanda Tom gaiement.', "es tu homosexuel ?' s'enquit Tom gaiement", '“Etes-vous homosexuel ? " interrogea Paul gaiement.', '"Êtes-vous homosexuel ?" s\\'enquit Tom gaiement.', '"Es-tu homosexuel ?" demanda Tom gaiement.', '" Êtes-vous homosexuel ? " s’enquit gaiement Tom.', '"\\xa0Vous êtes homosexuel\\xa0?\\xa0", demanda Tom gaiement', '"\\xa0T’es homo?\\xa0" demanda Tom gaiement.']	['fr_11697', 'fr_9160', 'fr_3022', 'fr_2006']	['gaiement', 'gaiement', 'gaiement', 'gaiement']
en_7494	['Quand les long-shoremen arrivent tard au travail, ils sont débarqués.']	[]	[]
en_7496	['On ne peut pas demander à un baryton de baisser d’un ton.', 'La clef pour améliorer sa performance est de baisser le volume de la critique et de mettre tout son cor dans la pratique.', 'La clef pour améliorer vos performances est de donner le ton et être dans la note.', "Pour améliorer tes performances, la clé, c'est de mettre les critiques en sourdine et de donner le la.", "La clé de la réussite, c'est d’accorder ses violons et d’être réglé comme du papier à musique.", "Vous voulez la clef du succès pour améliorer vos performances ? Il est de bon ton d'être en désaccord majeur avec les critiques et de poursuivre votre octavité musicale.", 'La clé du succès est, pour ne pas faire de fausses notes, de se jouer des critiques, et de garder les choses à votre portée', 'La clé pour vous améliorer est de ne pas baratiner hors-sol en abusant des mots-dièses.', 'Comment trouver la note parfaite et modifier ses compétences pour devenir performant ? Tout simplement en faisant la sourde oreille face aux critiques et en restant au diapason.', 'La clé pour être un ténor dans son domaine est de mettre les bémols en sourdine et de conserver plusieurs cordes à sa harpe.', "La clé d'une carrière de chanteuse est de respecter ses accords et de rester octave pour toujours bien se portée.", 'La clé pour améliorer ses compétences musicales c’est de faire la sourde oreille aux critiques et mettre du chœur à l’ouvrage.']	['fr_8052', 'fr_7575']	['désaccord majeur | octavité', 'harpe']
en_75	["L'inauguration de la statue a été un événement monumental.", 'Le dévoilement de la statue fut une occasion monumentale.', "L'inauguration de la statue était monumentale.", 'Le dévoilement de la statue a été une occasion monumentale.', "L'inauguration de la statue a été une occasion monumentale."]	['fr_11667', 'fr_9841']	['monumentale', 'monumentale']
en_7508	['Le serveur a été choqué que je lui demande de me servir nu. Moi, je lui ai juste dit : "j\\'aimerais que vous serviez ma salade avec une feuille de vigne".', 'Le serveur pâlit lorsque je lui demandai de me servir un steak bleu. Je lui expliquai alors : J’aime ma viande rouge bleue.']	['fr_3373']	['rouge | bleue']
en_754	["Les Vikings ont organisé leur attaque en fonction de la météo. L'orage n'était que le calme avant la tempête."]	[]	[]
en_7540	['Les vieux chauffeurs de bus ne meurent jamais, ils prennent juste un tournant pour le pire.']	[]	[]
en_7547	['Les vieux joueurs de bowling ne meurent jamais, ils perdent la boule.']	[]	[]
en_7554	['Ma femme de ménage a fait tomber du beurre sur le sol, Elle & Virée.', "J'ai fait tomber du beurre dans la cuisine. J'en ai eu dans toute la baratte !"]	['fr_476']	['Elle & Virée']
en_7560	["Tu as goûté mon ragoût de culotte de bœuf? C'est de la bonne popote, hein?", "- Il est vraiment cuit ce rhumsteck ? - Je l'ai mis à 40° pendant 2h alors j'espère bien !", "- Mais où est mon mari ? C'est du Claude rôti que vous avez là ? - Rien d'hôte"]	['fr_15963']	['hôte']
en_7564	['Une vache trop soignée donnera du lait gâté.', 'Une vache trop dorlotée donnera du lait gâté.']	['fr_8588']	['gâté']
en_7581	['Il essayait de me vendre de nouvelles fenêtres, mais ses motivations étaient transparentes.', 'Il voulait me vendre des vitres, mais ses motivations étaient transparentes.']	['fr_7050']	['transparentes']
en_7582	['Les vieux joueurs de cartes ne meurent jamais, ils vont se coucher.']	[]	[]
en_7593	["Fabriquer un T-shirt, c'est coton!", "L'avenir de l'industrie du coton ne tient qu'à un fil", "La production de t-shirts, c'est coton.", 'La fabrication de t-shirts était vraiment coton.', 'La plupart des T-shirts vendus en Europe sont tissus d’Inde.', "Fabriquer les T-shirts, c'était coton.", "Fabriquer des T-shirt, dans les conditions actuelles, c'est coton !!", 'La production de t-shirts ne file pas de mauvais coton.', 'Les fabriquants de T-shirts ont vraiment mouillé le maillot.']	['fr_3906', 'fr_16576']	['coton', 'coton']
en_7604	['Les astronautes travaillent dans une atmosphère agréable.', 'Les astronautes travaillent dans une bonne atmosphère.']	[]	[]
en_7608	["Les pilotes de ligne se font plein d'amis haut placés", 'Les pilotes de ligne ont souvent des amis haut placés.', "Les pilotes d'avion ont des amis haut placés.", 'Les pilotes de ligne se font beaucoup d’amis haut placés.', "Les pilotes de ligne souvent tête en l'air", 'Les pilotes de lignes se font des amis dans les hautes sphères.', 'Les pilotes de ligne naviguent souvent dans les hautes sphères de la société.', "Les pilotes d'avion se font des amis hauts placés.", "Les pilotes d'avion se font des amis parmi les plus hauts gradés.", "Les cuisiniers se font beaucoup d'amis dans la haute.", "Les pilotes de ligne se font beaucoup d'amis dans les hautes sphères.", 'Les pilotes de ligne se font beaucoup d’amis dans les hautes sphères.']	['fr_1187', 'fr_15549', 'fr_1916']	['haut', 'haut', 'haut']
en_761	['Fais coucou au petit avion !']	[]	[]
en_7611	['Si tu travailles dans une usine de pneus, tu dois faire du roulement tous les matins.', 'Si vous travaillez dans une usine de pneus, vous devez rouler tous les matins.']	[]	[]
en_7612	["Au bout d'un mois d'un régime draconien devant durer toute une année, le patient baissa les bras en expliquant qu'il n'avait pas les épaules pour en supporter le poids.", "Un mois après avoir commencé son régime, qui devait durer un an, la patiente éreintée a décidé que c'était trop difficile et qu'elle ne faisait pas le poids."]	['fr_3627']	['ne faisait pas le poids']
en_762	["Il n'élèvera jamais de volaille, c'est une poule mouillée."]	['fr_7328']	['poule mouillée']
en_7636	['Un bactérien est entré dans un bar et le barman a dit : "Non, nous ne serverons pas de bactéries dans ce lieu." Le bactérien a répondu : "J\\'y travaille, je suis staph".']	[]	[]
en_7637	['Une compagnie d’électricité recherche toujours des employés débordant d’énergie.', "Une compagnie d'électricité cherchent des employés qui ont de l'énergie.", "Un fournisseur d'électricité attend de ses employés qu'ils débordent d'énergie.", "Une compagnie d'électricité est toujours à la recherche d'employés plein d'énergie.", "Les compagnies d'électricité sont toujours à la recherche d'employés plein d'énergie.", "EDF cherche en permanence des employés qui ont beaucoup d'énergie.", "Un fournisseur d'électricité doit recruter des employés plein d'énergie.", 'Une société électrique recherche toujours des employés chargés à bloc.', "Les compagnies d'électricité cherche toujours des employés qui soient des foudres de guerre.", 'Les concessionnaires recherchent des employés gonflés à bloc.', "Un fournisseur d'électricité recherche toujours des employés qui ont de l'énergie à revendre.", "Les compagnies d'électricité recherchent toujours des employés avec beaucoup d'énergie.", "Les compagnies d'électricité n'embauchent pas d'employés statiques.", "Une compagnie d'électricité est toujours à la recherche d'employés survoltés.", "Les employés d'EDF sont comme des piles électriques !", "Une entreprise de production d'électricité est toujours à la recherche d'employés énergiques.", "EDF est toujours à la recherche d'employés énergiques.", "Dans le domaine de l'énergie, on recherche des employés surpuissants.", "Un fournisseur d'électricité est toujours à la recherche d'employés énergiques", 'Dans les centrales électriques, les gens sont toujours au courant.', "Les fournisseurs d'électricité cherchent toujours des employés énergiques.", "Distributeur d'électricité cherche employés au courant.", "Une entreprise d'électricité cherche toujours à recruter des employés énergiques.", "Une compagnie d'électricité cherche toujours des employés survoltés.", 'les compagnies électriques sont toujours à la recherche de gens avec qui le courant passe']	['fr_10174', 'fr_12197', 'fr_540', 'fr_388', 'fr_13004', 'fr_13478', 'fr_10846']	['énergie', 'faisait du remplissage', 'énergie', 'énergie', 'énergie', 'survoltés', 'énergiques']
en_7639	['"Champagne", dit Tom, qui avait toujours une réponse toute fête.', 'Champagne, dit Tom, qui avait toujours une réponse toute fête.']	[]	[]
en_7652	['Le pressoir orange a été inventé avec quelques informations juteuses.', "Les informations sur l'invention du grille-pain sont croustillantes.", 'Le presse-agrumes a été inventé grâce à des informations juteuses.']	['fr_4495']	['juteuses']
en_7655	['Pour travailler dans une boulangerie, Il faut savoir mettre la main à la pâte.', 'Travailler dans une boulangerie, c’est faire plein de boulots différents. Croissant mon expérience !', "Il arrive qu'on se retrouve dans le pétrin quand on travaille dans une boulangerie", 'Pour un apprenti boulanger, la difficulté va croissant.', "Travailler dans une patisserie, c'est métro, rouleau, dodo.", 'Quand on travaille dans une boulangerie, les responsabilités peuvent aller croissant', 'Si vous travaillez dans une boulangerie vous verrez, vos missions iront croissant.', 'Si tu travailles dans une boulangerie, tu risques de devoir être au four et au moulin.', 'Si tu travailles dans une patisserie, tes responsabilités iront croissant.', 'Pour travailler dans une patisserie, il faut savoir se ménager pour ne pas se retrouver au bout du rouleau, complètement à plat.', 'En travaillant dans une boulangerie, on est amené à assurer un nombre croissant de missions.']	['fr_9040', 'fr_14584', 'fr_6170']	['mettre la main à la pâte', 'croissant', 'croissant']
en_7658	['Les vieux géographes ne meurent jamais, ils deviennent juste des légendes.', 'Les vieux GéoGRAPHEURS ne meurent jamais, ils deviennent des légendes.', 'Les vieux géographes ne meurent jamais, ils deviennent juste des legendes.']	[]	[]
en_7673	["Elle avait beau être la fille de l'électricien, ce n'était pas une lumière"]	[]	[]
en_7680	['Les pêcheurs ne raffollent pas du faux-filet.']	[]	[]
en_7696	['Les vieux professeurs de géométrie ne meurent jamais, ils vont juste sur une tangente.', 'Les vieux professeurs de géométrie ne meurent jamais, ils prennent juste la tangente.', "Les vieux élèves de GEOMETRY ne meurent jamais, ils s'en vont sur une tangente."]	['fr_4358', 'fr_8322']	['tangente', 'tangente']
en_7697	['Les poissons, timides, restèrent kois', 'Les poissons étaient timides, muets comme des carpes.', 'Les poissons étaient timides, probablement effarougets.', 'Les carpes étaient muettes, visiblement koi-tes.']	[]	[]
en_771	['Il se rendit à un festival de cinéma à Venise où on leur Mostra des films originaux.', '"\\xa0Je suis allé au Festival de Cannes\\xa0" dit Tom avec azurance.', '"Je me suis rendu à un festival du cinéma dans le sud de la France", Cranna Tom.', "Je reviens d'un festival de cinéma sur la Côte d'Azur, dit Tom en ricannant.", 'On est allé au festival de Cannes, dit Tom en ricannant', "J'ai été à un festival cinématographique dans le sud de la France, ricana Tom", "J'ai été à un festival de film dans le sud de la France, dit en cancannant", "Je reviens d'un festival de cinéma sur la côte d'Azur, ricana Tom.", "J'ai assisté à un festival de cinéma dans le sud de la France, dit Tom en cancanant.", "J'ai été à un festival dans le sud de la France, cancana Tom", 'On m’a invité à remettre un prix de cinéma, s’exclama César.', '"Je suis allée à un festival de cinéma dans le sud de la France", dit Tom en cancannant.', '"Je suis allé à un festival de cinéma dans le sud de la France," cancanna Tom.', 'Je suis allé à un festival du film dans le Sud de la France, cancana Tom.', "J'ai visité Buckingham Palace, dit Tom sans l'ondres d'un doute.", 'Je me suis rendu à un festival de cinéma dans le sud de la France, ri-Cannes a-t-il.', 'Moi, je suis allé à un festival de cinéma, cancanna Tom.', '"Je suis allé à un festival de cinéma dans le sud de la France," dit Tom, content comme une cane.', "J'ai assisté à un festival de cinéma dans le sud de la France, raconta Tom en cancanant."]	['fr_5212', 'fr_1989', 'fr_11815', 'fr_5717']	['Mostra', 'azurance', 'César', 'cancanna']
en_7724	["Elle voulait être tisserande mais il y avait toujours trop d'accrocs."]	['fr_7860']	['accrocs']
en_773	['Il arrive que des chevaux Fjord se gèlent en hiver.', 'En hiver, certains chevaux ont le pur-sang chaud.', "En hiver, même jouer à la main chaude n'empêche pas de se geler.", "Rien de tel pour boucler son travail qu'un trait Frison.", "L'hiver, il est courant de voir des frisons.", 'En hiver, il fait un foie de canard.', 'En hiver, certains chevaux Frison-nent.', "L'hiver, certains chevaux ne craignent palefroi.", 'En hiver, il y a des chevaux qui frisonnent.', 'En hiver, les frisons frissonnent.', 'En hiver, certains chevaux frileux ne se tirent pas la bourre.', 'En hiver, certains chevaux sont frisons.', 'En plein hiver, certains chevaux ont des Frisons.', 'En hivers, certains chevaux ont des Frisons.', 'En hiver, certains rennes grelottent.', 'En hiver, certains chevaux sont palefrois.', 'En hiver, les chevaux ont des Frisons.', 'En hiver, certaines juments Frisonnes.', 'En hiver, certains chiens vont Husky.', "On attend le reste des chevaux pour démarrer la course, pour l'instant il n'y a que 10 pur-sangs qui sont arrivés.", "S'ils restent trop longtemps sous la pluie, certains chevaux friserons.", 'En hiver, certaines juments Frisonnes']	['fr_13417', 'fr_9310', 'fr_13282', 'fr_2980', 'fr_12203', 'fr_4490', 'fr_363', 'fr_14775', 'fr_15875']	['chevaux', 'pur-sang', 'foie', 'frisons | frissonnent', 'ne se tirent pas la bourre', 'Frisons', 'Frisons', 'grelottent', 'Frisons']
