id_en	en	fr	text_fr	text_clean
en_7352	A contest held by fire fighters is called a 'match'.	Rien de tel pour mettre le feu à une caserne que de lancer un défi à deux pompiers.	Rien de tel pour mettre le feu à une caserne que de lancer un défi à deux pompiers.	Rien de tel pour mettre le feu à une caserne que de lancer un défi à deux pompiers.
en_7365	I'm a Soviet agent in England, said Tom bluntly.	"Je suis un agent soviétique en Angleterre", dit Tom d'un air brusque.	"Je suis un agent soviétique en Angleterre", dit Tom d'un air brusque.	"Je suis un agent soviétique en Angleterre", dit Tom d'un air brusque.
en_7366	You should never drink beyond the pint of no return.	Vous ne devriez jamais boire au-delà de la pinte sans retour.	Vous ne devriez jamais boire au-delà de la pinte sans retour.	Vous ne devriez jamais boire au-delà de la pinte sans retour.
en_7366	You should never drink beyond the pint of no return.	Au bar, le plus important est de ne jamais atteindre le pinte de non-retour.	Au bar, le plus important est de ne jamais atteindre le pinte de non-retour.	Au bar, le plus important est de ne jamais atteindre le pinte de non-retour.
en_7366	You should never drink beyond the pint of no return.	Vous ne devriez jamais boire au-delà de la pinte de non-retour.	Vous ne devriez jamais boire au-delà de la pinte de non-retour.	Vous ne devriez jamais boire au-delà de la pinte de non-retour.
en_7368	Darwin said he'd have to see what evolved.	Darwin a dit de vous voir ce qui évoluait.	Darwin a dit de vous voir ce qui évoluait.	Darwin a dit de vous voir ce qui évoluait.
en_7368	Darwin said he'd have to see what evolved.	Darwin a dit qu'il devrait voir ce qui a évolué.	Darwin a dit qu'il devrait voir ce qui a évolué.	Darwin a dit qu'il devrait voir ce qui a évolué.
en_7368	Darwin said he'd have to see what evolved.	Darwin a dit qu'il devait voir ce qui évoluait.	Darwin a dit qu'il devait voir ce qui évoluait.	Darwin a dit qu'il devait voir ce qui évoluait.
en_7374	To plan a graveyard you need a skeleton idea before a detailed plan.	Pour planifier un cimetière, il faut avoir une idée de squelette.	Pour planifier un cimetière, il faut avoir une idée de squelette.	Pour planifier un cimetière, il faut avoir une idée de squelette.
en_7374	To plan a graveyard you need a skeleton idea before a detailed plan.	Pour planifier un cimetière, vous avez besoin d'une idée de squelette avant un plan détaillé.	Pour planifier un cimetière, vous avez besoin d'une idée de squelette avant un plan détaillé.	Pour planifier un cimetière, vous avez besoin d'une idée de squelette avant un plan détaillé.
en_7382	Waiter, I'll have my bill now. - How did you find your steak, sir? - Oh, I just moved the potato and there it was.	Garçon, l'addition, s'il vous plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste déplacé la pomme de terre et il était là.	Garçon, l'addition, s'il vous plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste déplacé la pomme de terre et il était là.	Garçon, l'addition, s'il vous plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste déplacé la pomme de terre et il était là.
en_7382	Waiter, I'll have my bill now. - How did you find your steak, sir? - Oh, I just moved the potato and there it was.	- Comment avez-vous trouvé votre steak, monsieur? - J'ai juste déplacé la pomme de terre et là était le steak.	- Comment avez-vous trouvé votre steak, monsieur? - J'ai juste déplacé la pomme de terre et là était le steak.	- Comment avez-vous trouvé votre steak, monsieur? - J'ai juste déplacé la pomme de terre et là était le steak.
en_7382	Waiter, I'll have my bill now. - How did you find your steak, sir? - Oh, I just moved the potato and there it was.	- "J'aimerais l'addition s'il-vous-plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste décalé les frites, il était dessous."	- "J'aimerais l'addition s'il-vous-plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste décalé les frites, il était dessous."	- "J'aimerais l'addition s'il-vous-plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste décalé les frites, il était dessous."
en_7383	Doctor, doctor, I keep thinking I'm a billiard ball. - Get back in the queue. Next.	Docteur, docteur, je continue de penser que je suis une balle de billard. - Rejoignez la queue.	Docteur, docteur, je continue de penser que je suis une balle de billard. - Rejoignez la queue.	Docteur, docteur, je continue de penser que je suis une balle de billard. - Rejoignez la queue.
en_7383	Doctor, doctor, I keep thinking I'm a billiard ball. - Get back in the queue. Next.	Docteur, docteur, je suis devenue une boule de billard. - Faites la queue comme tout le monde s'il-vous-plaît.	Docteur, docteur, je suis devenue une boule de billard. - Faites la queue comme tout le monde s'il-vous-plaît.	Docteur, docteur, je suis devenue une boule de billard. - Faites la queue comme tout le monde s'il-vous-plaît.
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	Cet homme perdait ses cheveux. Il a décidé de faire une greffe parce qu'il en avait assez qu'on ne lui parle que de sa calvitie. Toujours la même rogaine !	Cet homme perdait ses cheveux. Il a décidé de faire une greffe parce qu'il en avait assez qu'on ne lui parle que de sa calvitie. Toujours la même rogaine !	Cet homme perdait ses cheveux. Il a décidé de faire une greffe parce qu'il en avait assez qu'on ne lui parle que de sa calvitie. Toujours la même rogaine !
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	Il s'en fallait d'un cheveu qu'il ne soit pas chauve.	Il s'en fallait d'un cheveu qu'il ne soit pas chauve.	Il s'en fallait d'un cheveu qu'il ne soit pas chauve.
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	L'homme chauve a reçu des implants capillaires pour faire table rase de ses complexes.	L'homme chauve a reçu des implants capillaires pour faire table rase de ses complexes.	L'homme chauve a reçu des implants capillaires pour faire table rase de ses complexes.
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	L’homme décida de suivre un traitement contre l’impuissance, il voulait retrouver une VIAGRAble.	L’homme décida de suivre un traitement contre l’impuissance, il voulait retrouver une VIAGRAble.	L’homme décida de suivre un traitement contre l’impuissance, il voulait retrouver une VIAGRAble.
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	Il était chauve et avait décidé de se faire implanter des cheveux pour cesser de s'en faire	Il était chauve et avait décidé de se faire implanter des cheveux pour cesser de s'en faire	Il était chauve et avait décidé de se faire implanter des cheveux pour cesser de s'en faire
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	L' homme chauve a réfléchi à une greffe de cheveux. Il espère que ça lui donnera plus de toupet.	L' homme chauve a réfléchi à une greffe de cheveux. Il espère que ça lui donnera plus de toupet.	L' homme chauve a réfléchi à une greffe de cheveux. Il espère que ça lui donnera plus de toupet.
en_7384	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.	Le chauve envisageait des implants capillaires pour ne plus s'arracher les cheveux en se voyant vieillir.	Le chauve envisageait des implants capillaires pour ne plus s'arracher les cheveux en se voyant vieillir.	Le chauve envisageait des implants capillaires pour ne plus s'arracher les cheveux en se voyant vieillir.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Le couple faisait pousser des arbres fruitiers, et ils ont vécu longtemps dans le coing.	Le couple faisait pousser des arbres fruitiers, et ils ont vécu longtemps dans le coing.	Le couple faisait pousser des arbres fruitiers, et ils ont vécu longtemps dans le coing.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Ce vieux couple a passé toute sa vie à planter des arbres fruitiers, jusqu'à en mûrir.	Ce vieux couple a passé toute sa vie à planter des arbres fruitiers, jusqu'à en mûrir.	Ce vieux couple a passé toute sa vie à planter des arbres fruitiers, jusqu'à en mûrir.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Le couple planta des arbres fruitiers. Ils mûrent heureux et eurent beaucoup d'enfants.	Le couple planta des arbres fruitiers. Ils mûrent heureux et eurent beaucoup d'enfants.	Le couple planta des arbres fruitiers. Ils mûrent heureux et eurent beaucoup d'enfants.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Le couple cultivait des fruits et vécut jusqu'à un âge mûr	Le couple cultivait des fruits et vécut jusqu'à un âge mûr	Le couple cultivait des fruits et vécut jusqu'à un âge mûr
en_7386	The couple grew fruit trees and lived to a ripe old age.	Le couple a cultivé des arbres fruitiers jusque dans l'âge mûr.	Le couple a cultivé des arbres fruitiers jusque dans l'âge mûr.	Le couple a cultivé des arbres fruitiers jusque dans l'âge mûr.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Ce couple planta des arbres fruitiers et vécurent jusqu'à un âge mûr.	Ce couple planta des arbres fruitiers et vécurent jusqu'à un âge mûr.	Ce couple planta des arbres fruitiers et vécurent jusqu'à un âge mûr.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Un couple de marchands de fruits est mort à un âge mûr.	Un couple de marchands de fruits est mort à un âge mûr.	Un couple de marchands de fruits est mort à un âge mûr.
en_7386	The couple grew fruit trees and lived to a ripe old age.	Ils faisaient pousser des fruits et leur couple a mûri avec eux.	Ils faisaient pousser des fruits et leur couple a mûri avec eux.	Ils faisaient pousser des fruits et leur couple a mûri avec eux.
en_7402	Authors can be very PENsive.	Les auteurs peuvent se faire un vrai sang d'encre.	Les auteurs peuvent se faire un vrai sang d'encre.	Les auteurs peuvent se faire un vrai sang d'encre.
en_7402	Authors can be very PENsive.	Un auteur, ça m'édite.	Un auteur, ça m'édite.	Un auteur, ça m'édite.
en_7402	Authors can be very PENsive.	Les auteurs peuvent être merFEUILLEux.	Les auteurs peuvent être merFEUILLEux.	Les auteurs peuvent être merFEUILLEux.
en_7402	Authors can be very PENsive.	Les auteurs peuvent être très déplumés.	Les auteurs peuvent être très déplumés.	Les auteurs peuvent être très déplumés.
en_7402	Authors can be very PENsive.	Les auteurs sont des gens compréhensifs, ils tournent toujours la page.	Les auteurs sont des gens compréhensifs, ils tournent toujours la page.	Les auteurs sont des gens compréhensifs, ils tournent toujours la page.
en_7402	Authors can be very PENsive.	La pensée des écrivains peut vraiment être à la page.	La pensée des écrivains peut vraiment être à la page.	La pensée des écrivains peut vraiment être à la page.
en_7402	Authors can be very PENsive.	Les auteurs font souvent des histoires.	Les auteurs font souvent des histoires.	Les auteurs font souvent des histoires.
en_7406	Cousteau was submerged in his work.	Cousteau était plongé dans son travail.	Cousteau était plongé dans son travail.	Cousteau était plongé dans son travail.
en_7406	Cousteau was submerged in his work.	Cousteau a été submergé dans son travail.	Cousteau a été submergé dans son travail.	Cousteau a été submergé dans son travail.
en_7406	Cousteau was submerged in his work.	Cousteau coulait sous le travail.	Cousteau coulait sous le travail.	Cousteau coulait sous le travail.
en_7406	Cousteau was submerged in his work.	Cousteau était submergé par son travail.	Cousteau était submergé par son travail.	Cousteau était submergé par son travail.
en_7421	My sweet mother got so old she granulated.	Ma mère était vraiment une crème, mais en vieillissant elle a tourné.	Ma mère était vraiment une crème, mais en vieillissant elle a tourné.	Ma mère était vraiment une crème, mais en vieillissant elle a tourné.
